Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,II,Bubo virginianus,Aves,Strigiformes,Strigidae,Bubo,US,BO,XX,24,,feathers,,T,I
2013,II,Bubo virginianus,Aves,Strigiformes,Strigidae,Bubo,US,CA,,1,,feathers,,P,I
2013,II,Bubo virginianus,Aves,Strigiformes,Strigidae,Bubo,US,CA,,2,,feet,,P,I
2013,II,Bubo virginianus,Aves,Strigiformes,Strigidae,Bubo,US,MX,,2,,feathers,sets,P,I
2013,II,Bubo virginianus,Aves,Strigiformes,Strigidae,Bubo,US,MX,,1,,feathers,,P,I
2013,II,Bubo virginianus,Aves,Strigiformes,Strigidae,Bubo,US,MX,,3,,feet,,P,I
2013,II,Bubo virginianus,Aves,Strigiformes,Strigidae,Bubo,US,TH,US,1,,claws,,P,I
2013,II,Otus spp.,Aves,Strigiformes,Strigidae,Otus,US,ID,XX,1,,skeletons,,P,I
2013,II,Otus spp.,Aves,Strigiformes,Strigidae,Otus,US,ID,,1,,skeletons,,P,I
2013,II,Strix aluco,Aves,Strigiformes,Strigidae,Strix,US,FR,GB,1,,bodies,,T,I
2013,II,Strix hylophila,Aves,Strigiformes,Strigidae,Strix,US,MX,,4,,feathers,,P,I
2013,II,Strix varia,Aves,Strigiformes,Strigidae,Strix,US,MX,CA,3,,feathers,,P,I
2013,II,Strix varia,Aves,Strigiformes,Strigidae,Strix,US,MX,,10,,feathers,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,AG,XX,2,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BS,XX,20,,meat,kg,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BS,,1,,carvings,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BS,,2,,live,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BS,,122,,meat,kg,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BS,,5356.58,,meat,kg,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BS,,38,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BS,,12075,,shells,,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BZ,,6000,,shells,,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,BZ,,1,,specimens,,S,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,DO,,113,,meat,kg,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,DO,,42,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,GD,,7,,meat,kg,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HK,BS,630,,shells,,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,DO,2,,meat,kg,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,XX,376,,meat,g,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,XX,10.3,,meat,kg,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,XX,1,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,,12797,,meat,g,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,,726,,meat,g,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,,224.32,,meat,kg,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,,28.9,,meat,kg,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,,16,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,HT,,2,,shells,,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,IT,TC,2124,,carvings,,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,IT,TT,8,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,JM,,10,,meat,kg,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,JM,,10,,meat,kg,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,JM,,42,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,KN,XX,1,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,KN,,2,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,KY,,1,,carvings,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,KY,,10,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,LC,,7,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,MX,,1,,bodies,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,MX,,1,,meat,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,MX,,18,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,PA,,18,,shells,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,TC,,3,,carvings,,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,TC,,9,,meat,kg,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,TC,,32,,meat,,P,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,TC,,4200,,shells,,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,TH,XX,15,,shells,,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,VC,,1043,,meat,kg,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,VG,,164,,meat,kg,T,I
2013,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,US,XX,,4,,shells,,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CI,,143,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,XX,300,,bodies,g,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,XX,377,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,XX,638,,bodies,,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,XX,5163,,medicine,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,XX,643,,medicine,,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,XX,24,,unspecified,,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,,1552,,bodies,g,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,,849,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,,46,,bodies,,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,,28,,medicine,g,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,,10,,medicine,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,,654,,medicine,,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,EC,,10,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,HK,XX,142,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,HK,XX,3862,,medicine,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,HK,XX,1260,,medicine,,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,HK,,300.5,,bodies,g,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,HK,,17,,medicine,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,KH,,36,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,MX,,8,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,CN,10,,medicine,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,HK,1,,medicine,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,XX,110,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,XX,350,,medicine,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,XX,4,,unspecified,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,,152,,bodies,g,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,,247,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,,28,,medicine,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,,11,,medicine,,T,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,XX,,262,,bodies,,P,I
2013,II,Hippocampus spp.,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,XX,,18,,bodies,,T,I
2013,II,Hippocampus kuda,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,,2,,medicine,,P,I
2013,II,Hippocampus kuda,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,LK,,4,,live,,T,I
2013,II,Hippocampus kuda,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,,6,,live,,T,I
2013,II,Hippocampus reidi,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,BR,,125,,live,,T,I
2013,II,Hippocampus reidi,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,LK,,2,,live,,T,I
2013,II,Hippocampus spinosissimus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,VN,,24,,bodies,,P,I
2013,II,Hippocampus trimaculatus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,CN,,20,,bodies,,P,I
2013,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,US,IT,PE,48,,leather products (small),,T,I
2013,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,US,IT,XX,20,,leather products (small),,T,I
2013,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,US,MX,,2,,meat,,P,I
2013,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,US,MX,,1,,skins,,P,I
2013,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,US,MX,,1,,skulls,,P,I
2013,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,US,GB,PE,2,,leather products (small),,T,I
2013,II,Dracaena guianensis,Reptilia,Sauria,Teiidae,Dracaena,US,PE,,130,,live,,T,I
2013,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,CH,AR,10,,leather products (small),,T,I
2013,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,GB,XX,1,,leather products (small),,P,I
2013,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,GB,XX,1,,leather products (small),,T,I
2013,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,IT,AR,2,,leather products (small),,T,I
2013,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,IT,PY,1,,leather products (small),,T,I
2013,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,US,MX,XX,2,,leather products (small),,T,I
2013,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,US,FR,AR,2,,leather products (small),,T,I
2013,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,US,IT,AR,10,,leather products (small),,T,I
2013,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,US,MX,AR,600,,leather products (small),,T,I
2013,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,US,MX,XX,9,,leather products (small),,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,AE,XX,74,,leather products (small),,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,FR,XX,1,,leather products (small),,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,GB,XX,1,,skin pieces,,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,HK,XX,1,,leather products (small),,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,ID,XX,1,,leather products (small),,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,IT,XX,2,,leather products (small),,P,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,IT,XX,11,,leather products (small),,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,MX,XX,20,,leather products (small),,P,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,MX,XX,2,,leather products (small),,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,TH,XX,1,,leather products (small),,T,I
2013,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,US,UY,,1,,bodies,,P,I
2013,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,US,IT,XX,1,,leather products (small),,P,I
2013,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,US,VE,,3,,live,,P,I
2013,II,Chelonoidis denticulatus,Reptilia,Testudines,Testudinidae,Chelonoidis,US,GY,,1,,live,,T,I
2013,II,Gopherus agassizii,Reptilia,Testudines,Testudinidae,Gopherus,US,MX,XX,1,,live,,P,I
2013,II,Gopherus agassizii,Reptilia,Testudines,Testudinidae,Gopherus,US,MX,,1,,live,,P,I
2013,II,Gopherus agassizii,Reptilia,Testudines,Testudinidae,Gopherus,US,MX,,2,,shells,,P,I
2013,II,Kinixys spp.,Reptilia,Testudines,Testudinidae,Kinixys,US,NG,,1,,live,,P,I
2013,II,Kinixys homeana,Reptilia,Testudines,Testudinidae,Kinixys,US,CM,,2,,carapaces,,T,I
2013,II,Kinixys homeana,Reptilia,Testudines,Testudinidae,Kinixys,US,NG,,1,,carapaces,,P,I
2013,II,Kinixys homeana,Reptilia,Testudines,Testudinidae,Kinixys,US,TG,,39,,live,,T,I
2013,II,Malacochersus tornieri,Reptilia,Testudines,Testudinidae,Malacochersus,US,TZ,,90,,live,,T,I
2013,II,Manouria impressa,Reptilia,Testudines,Testudinidae,Manouria,US,LA,XX,1,,shells,,P,I
2013,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,US,ZA,,1,,carapaces,,P,I
2013,II,Testudinidae spp.,Reptilia,Testudines,Testudinidae,,US,HK,XX,20,,shells,g,P,I
2013,II,Testudinidae spp.,Reptilia,Testudines,Testudinidae,,US,PE,,1,,carapaces,,P,I
2013,II,Testudinidae spp.,Reptilia,Testudines,Testudinidae,,US,VN,XX,5,,powder,kg,T,I
2013,II,Testudo graeca,Reptilia,Testudines,Testudinidae,Testudo,US,JO,XX,1,,live,,P,I
2013,II,Testudo graeca,Reptilia,Testudines,Testudinidae,Testudo,US,MK,,4,,live,,T,I
2013,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,US,UZ,,750,1350,live,,T,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,AE,XX,22,,carvings,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,AE,,40,,chips,g,T,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,CA,XX,250,250,chips,g,L,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,CA,XX,48,,medicine,g,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,CN,XX,50,,medicine,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,CN,,261,,medicine,,T,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,KW,XX,30,,carvings,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,KW,XX,281,,chips,g,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,KW,XX,2033,,oil,ml,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,KW,,14,,chips,kg,T,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,PK,XX,56,,oil,ml,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,PK,XX,950,,powder,g,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,QA,XX,80,,carvings,g,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,QA,XX,5,,carvings,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,QA,XX,28,,chips,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,QA,XX,30,,oil,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,XX,1427,,carvings,g,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,XX,55,,carvings,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,XX,1228,,chips,g,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,XX,574,,chips,g,T,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,XX,1,,chips,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,XX,434,,oil,ml,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,XX,150,,powder,g,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,,400,,chips,g,T,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,SA,,4,,chips,,T,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,XX,,5,,carvings,,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,XX,,1327,,chips,g,P,I
2013,II,Aquilaria spp.,,Myrtales,Thymelaeaceae,Aquilaria,US,XX,,100,,oil,ml,P,I
2013,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,US,ID,,2,,live,,T,I
2013,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,US,ID,,6,,raw corals,,T,I
2013,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,US,ID,,48,,live,,T,I
2013,II,Hippopus spp.,Bivalvia,Veneroida,Tridacnidae,Hippopus,US,CA,XX,2,,shells,,P,I
2013,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,US,AU,,2,,shells,,P,I
2013,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,US,CN,,1,,shells,,P,I
2013,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,US,ID,,2,,shells,,P,I
2013,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,US,PH,,6,,shells,,P,I
2013,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,US,PW,,30,,live,,T,I
2013,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,CM,ID,2,,shells,,P,I
2013,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,MZ,XX,1,,shells,,P,I
2013,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,MZ,,2,,shells,,P,I
2013,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PH,,2,,shells,,P,I
2013,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VN,,1,,shells,,P,I
2013,II,Tridacna spp.,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VU,,2,,shells,,P,I
2013,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PF,,1,,live,,T,I
2013,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PW,,95,,live,,T,I
2013,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VN,ID,6,,live,,T,I
2013,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VN,KH,350,,live,,T,I
2013,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VN,,250,,live,,T,I
2013,II,Tridacna derasa,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PW,,106,,live,,T,I
2013,II,Tridacna gigas,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PH,,1,,shells,,P,I
2013,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,ID,,1,,shells,,P,I
2013,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PF,,5,,live,,T,I
2013,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PW,,1,,live,,T,I
2013,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VN,KH,161,,live,,T,I
2013,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VU,,30,,live,,T,I
2013,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,KH,XX,1,,shells,,P,I
2013,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PH,,14,,shells,,P,I
2013,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,PW,,45,,live,,T,I
2013,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VN,KH,80,,live,,T,I
2013,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VN,,70,,live,,T,I
2013,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,VN,,8,,shells,,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,FM,,7321,,meat,g,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,FM,,184,,meat,kg,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,FM,,2694,,shells,g,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,FM,,24,,shells,,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,JP,,5156,,shells,g,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,JP,,9,,shells,,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,KI,,561,,meat,g,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,KI,,4,,meat,kg,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,KI,,4,,shells,,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,MH,,3624,,meat,g,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,MH,,64,,meat,kg,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,MH,,659,,shells,g,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,MH,,1,,shells,,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,PF,,433,,shells,g,P,I
2013,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,US,PF,,23,,shells,,P,I
